file,pattern,target,line_number,suggested_category,rationale
tests/unit/control/api/routers/test_jobs_router.py,MagicMock_other,,742,MECHANICAL,MagicMock(return_value=...) -> small Fake or factory
tests/unit/control/api/routers/test_jobs_router.py,MagicMock_bare,,782,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/api/services/test_config_service_reward_strategy.py,MagicMock_bare,,23,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/api/services/test_config_service_reward_strategy.py,MagicMock_bare,,26,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/api/services/test_config_service_reward_strategy.py,MagicMock_bare,,42,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/api/services/test_config_service_reward_strategy.py,MagicMock_bare,,43,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/api/services/test_config_service_reward_strategy.py,MagicMock_bare,,48,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/api/services/test_config_service_reward_strategy.py,MagicMock_bare,,56,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/api/services/test_config_service_reward_strategy.py,MagicMock_bare,,59,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/api/services/test_config_service_reward_strategy.py,MagicMock_bare,,61,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/api/services/test_config_service_reward_strategy.py,MagicMock_bare,,110,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/api/services/test_launch_service_resume_pod.py,patch_context_manager,ryotenkai_control.pipeline.launch.resume_service.LaunchResumeService.resume,114,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/api/services/test_launch_service_resume_pod.py,patch_context_manager,ryotenkai_control.pipeline.launch.resume_service.LaunchResumeService.resume,135,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/api/services/test_launch_service_resume_pod.py,patch_context_manager,ryotenkai_control.pipeline.launch.resume_service.LaunchResumeService.resume,157,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/cli/test_job_command.py,patch_context_manager,ryotenkai_control.cli.commands.job._with_runner,87,REFACTOR,patches private internal — production needs DI
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,108,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,AsyncMock_other,,109,JUDGMENT,AsyncMock(return_value=...) — prefer Fake async client
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,126,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,AsyncMock_other,,127,JUDGMENT,AsyncMock(return_value=...) — prefer Fake async client
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,183,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,AsyncMock_other,,184,JUDGMENT,AsyncMock(return_value=...) — prefer Fake async client
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,206,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,AsyncMock_other,,207,JUDGMENT,AsyncMock(return_value=...) — prefer Fake async client
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,237,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,260,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,285,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,307,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,331,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,AsyncMock_other,,332,JUDGMENT,AsyncMock(return_value=...) — prefer Fake async client
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,346,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,AsyncMock_other,,347,JUDGMENT,AsyncMock(return_value=...) — prefer Fake async client
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,368,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,388,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,410,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,AsyncMock_other,,411,JUDGMENT,AsyncMock(return_value=...) — prefer Fake async client
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,423,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,AsyncMock_other,,424,JUDGMENT,AsyncMock(return_value=...) — prefer Fake async client
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,438,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,AsyncMock_other,,439,JUDGMENT,AsyncMock(return_value=...) — prefer Fake async client
tests/unit/control/cli/test_job_command.py,AsyncMock_other,,440,JUDGMENT,AsyncMock(return_value=...) — prefer Fake async client
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,469,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,493,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,AsyncMock_other,,494,JUDGMENT,AsyncMock(return_value=...) — prefer Fake async client
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,591,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,AsyncMock_other,,592,JUDGMENT,AsyncMock(return_value=...) — prefer Fake async client
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,620,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,641,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,667,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,694,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_job_command.py,MagicMock_bare,,730,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/cli/test_run_project_wiring.py,patch_context_manager,ryotenkai_control.workspace.projects.adapter.resolve_project_launch_inputs,91,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/cli/test_run_project_wiring.py,patch_context_manager,ryotenkai_control.workspace.projects.adapter.resolve_project_launch_inputs,115,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/cli/test_run_project_wiring.py,patch_context_manager,ryotenkai_control.workspace.projects.adapter.resolve_project_launch_inputs,141,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/cli/test_run_project_wiring.py,patch_context_manager,ryotenkai_control.workspace.projects.adapter.resolve_project_launch_inputs,173,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/cli/test_run_project_wiring.py,patch_context_manager,ryotenkai_control.workspace.projects.adapter.resolve_project_launch_inputs,200,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/cli/test_run_project_wiring.py,patch_context_manager,ryotenkai_control.workspace.projects.adapter.resolve_project_launch_inputs,219,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/cli/test_run_project_wiring.py,patch_context_manager,ryotenkai_control.cli_state.context_store.get_current_project,237,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/cli/test_run_project_wiring.py,patch_context_manager,ryotenkai_control.workspace.projects.adapter.resolve_project_launch_inputs,241,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/cli/test_run_project_wiring.py,patch_context_manager,ryotenkai_control.workspace.projects.adapter.resolve_project_launch_inputs,261,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/cli/test_run_project_wiring.py,patch_context_manager,ryotenkai_control.cli.commands.run.subprocess.Popen,265,JUDGMENT,internal target; consider dep-injection or Fake
tests/unit/control/data/validation/test_dataset_validator_comprehensive.py,Mock_spec,PipelineConfig,38,JUDGMENT,MagicMock(spec=ConcreteClass) -> Fake or real construct
tests/unit/control/data/validation/test_dataset_validator_comprehensive.py,Mock_bare,,41,MECHANICAL,Mock() bare -> SimpleNamespace
tests/unit/control/data/validation/test_validator_integration.py,Mock_spec,PipelineConfig,12,JUDGMENT,MagicMock(spec=ConcreteClass) -> Fake or real construct
tests/unit/control/data/validation/test_validator_integration.py,Mock_bare,,14,MECHANICAL,Mock() bare -> SimpleNamespace
tests/unit/control/data/validation/test_validator_integration.py,Mock_bare,,116,MECHANICAL,Mock() bare -> SimpleNamespace
tests/unit/control/data/validation/test_validator_integration.py,Mock_bare,,117,MECHANICAL,Mock() bare -> SimpleNamespace
tests/unit/control/data/validation/test_validator_integration.py,Mock_bare,,118,MECHANICAL,Mock() bare -> SimpleNamespace
tests/unit/control/data/validation/test_validator_integration.py,Mock_bare,,119,MECHANICAL,Mock() bare -> SimpleNamespace
tests/unit/control/evaluation/test_eval_sample_metadata.py,MagicMock_bare,,307,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/evaluation/test_eval_sample_metadata.py,MagicMock_bare,,419,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/evaluation/test_system_prompt_loader.py,MagicMock_bare,,95,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/evaluation/test_system_prompt_loader.py,MagicMock_bare,,104,MECHANICAL,bare MagicMock data carrier -> SimpleNamespace
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,141,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,141,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,148,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,148,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,188,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,188,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,195,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,196,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,203,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,203,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,209,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,209,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_object_context_manager,Path.read_text,239,JUDGMENT,patch.object — usually replaceable with Fake
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,245,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,245,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,252,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,252,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,260,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,260,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,268,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,268,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,276,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,276,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,313,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,313,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,343,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,344,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,351,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,352,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,359,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,360,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.set_tracking_uri,399,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
tests/unit/control/evaluation/test_system_prompt_loader.py,patch_context_manager,mlflow.genai.load_prompt,399,ACCEPTABLE,external syscall/IO/log/clock — legit boundary
